"ID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"f960a197844583bb25c6dbe6a57cdd68",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,13,10,8
"f963be2062b9a088c922feb4752b2de6",0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,13,0,8,6,14,0,0,7,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,1,0,0,0
"f969cc698abaea143a020339bd041f36",7,3,6,0,8,4,3,3,8,2,9,5,2,0,0,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,4,3,7
"f98a2e417b047a31b763ba1e5a97e0a7",14,0,10,0,0,10,0,8,10,0,0,8,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,3,11,0,11,7,4,5,0,0,10,0,0,0,9,11,11,14
"fa3be2840777c910e6ffcce73ddc962d",0,0,0,0,10,5,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0
"faaaa72cc61dffbc5a7fb3c2f4d34b62",1,0,0,4,0,0,0,4,5,4,3,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,0,0,0,0,3,7,0,0,7,3
"fab8af155ae183bc753a90c1ce866a06",3,7,5,0,7,11,7,5,9,10,13,14,16,25,25,13,44,37,26,15,38,24,20,47,29,21,15,12,12,37,24,42,24,26,16,13,11,19,30,15,17,21,23,19,15,13,17,13,8,18,11,11
"faf475b08705835835c98934fd16a448",1,0,0,0,0,0,0,13,20,20,24,22,28,27,7,4,0,6,4,5,0,0,0,0,0,0,0,0,4,11,5,0,0,0,0,0,4,8,0,3,2,0,0,0,0,0,0,0,0,0,4,0
"fb626e1f78084427a925974fd404b3e1",0,0,8,2,0,1,14,9,13,8,6,5,0,7,2,6,5,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,4,0,4,4,9,12,14
"fb82fe7da2bcc875f54153b8fd1f0739",0,0,9,0,0,0,0,7,5,0,2,0,10,0,0,0,10,8,0,0,15,0,7,0,7,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,0,14,7,0,0,0,13,0
"fc211eb4c6725fb96c24ce21984c3b10",9,7,0,6,0,0,14,9,14,12,16,12,16,24,9,13,9,0,9,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,6,0,0,6,3,5,0,1,0,3,5
"fc7b257064027e1bc2b6fbfb4584677d",60,25,25,48,33,13,43,29,8,18,15,26,40,45,28,29,0,24,17,39,22,29,11,0,0,8,0,15,0,0,0,0,0,0,18,0,15,0,34,12,9,0,20,0,20,11,0,24,11,0,12,8
"fcacc1a798bb0322e8cd110c6d8d1011",0,0,0,0,0,8,7,10,3,10,8,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,6,0,0,4
"fcfe3cf1af92e59ae5484e416ae246e4",8,15,13,5,13,15,11,14,10,26,16,4,3,0,8,6,10,10,8,8,7,11,6,14,7,18,9,0,10,11,18,24,21,14,10,11,10,13,7,3,9,14,11,23,17,14,16,16,6,13,6,3
"fd0d39936fa46e010025c6d2485e3397",11,23,19,13,35,18,17,16,30,41,30,32,16,29,27,24,14,0,5,0,15,15,0,0,3,0,0,0,0,0,0,9,0,5,0,11,0,8,13,3,2,0,0,38,8,10,12,0,11,6,16,10
"fd44d4cb468fd7dc9b3227867714ed87",0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,5,4,173,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,20,0,0,23
"fd496fd32dc8c08ade2e8b6c9d8ee13d",0,0,0,8,6,0,0,5,5,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,12,0,8,0,4,0,13,9
"fda1412a61d3c70b70e83ec5ec1cd528",127,158,209,124,134,122,132,76,83,63,64,71,60,81,67,53,73,74,38,56,80,64,46,55,48,38,31,28,32,30,28,51,58,39,33,26,30,34,60,26,21,44,46,39,76,90,131,96,174,153,151,143
"fe5d0b24f93dda79e679c9df68fa54c1",14,0,0,16,10,0,0,1,0,2,6,0,0,0,0,13,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
"fe71521ec5e990c1f5b7f401778f0261",0,0,0,11,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,8,7,2,0,6,7,0,7,5
"fe8c59302eaca6b04b91e9f6a3b36f16",6,10,9,0,7,11,11,10,12,7,12,15,4,8,12,8,7,19,0,8,23,20,3,5,0,7,0,0,0,9,3,5,3,0,3,2,4,0,12,3,5,0,0,0,0,0,4,0,0,0,5,0
"feb4c0b148372c20a954cd6d97d4a869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,17,19,31,25,26,0,3,2,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"fed1091a55b6a73eecd4ca7ec434695f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,4,3,9,8,0,0,0,0,0,0,4,0,0,0,0,0,3,2,10,5,7,23,10,17,14,0,11,0,6
"fee843f61684e2dcc8bcd74e1c63d3fa",6,7,2,14,14,17,5,4,9,5,12,7,10,9,11,1,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
"ff289c73ac6541ac56707936f501a2cd",27,0,0,26,0,0,14,8,8,15,15,0,23,23,55,80,27,29,114,41,17,12,0,21,9,18,30,53,28,22,38,15,0,19,13,25,10,20,59,39,20,44,33,0,17,0,9,24,0,0,27,19
"ffa1b32d167aa90116265a0ea1a5dd1d",14,24,6,12,9,23,15,24,37,52,24,32,48,43,50,46,52,36,19,30,36,28,16,24,8,8,0,0,6,8,4,9,7,0,0,2,0,0,28,2,4,0,0,5,7,8,11,8,14,14,13,12
"ffb648eb94e0f15a776c935f9c66a264",0,0,0,0,0,0,0,0,0,9,5,14,23,25,21,15,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ffd660f96ba6668b2d8d86fc4e150862",29,0,0,21,8,0,19,4,0,7,0,8,12,7,0,11,9,0,9,12,0,0,0,7,0,0,6,9,0,0,5,0,0,11,0,5,5,10,10,11,1,22,11,0,0,7,0,16,7,16,11,11
