"ID","nahant_unf_d0_1080","nahant_unf_d1_1083","nahant_unf_d2_1086","nahant_unf_d3_1089","nahant_unf_d4_1092","nahant_unf_d5_1095","nahant_unf_d6_1098","nahant_unf_d7_1101","nahant_unf_d8_1104","nahant_unf_d9_1107","nahant_unf_d10_1110","nahant_unf_d11_1113","nahant_unf_d12_1116","nahant_unf_d13_1119","nahant_unf_d14_1122","nahant_unf_d15_1125","nahant_unf_d16_1128","nahant_unf_d17_1131","nahant_unf_d18_1134","nahant_unf_d19_1137","nahant_unf_d20_1140","nahant_unf_d21_1143","nahant_unf_d22_1146","nahant_unf_d23_1149","nahant_unf_d24_1152","nahant_unf_d25_1155","nahant_unf_d26_1158","nahant_unf_d27_1161","nahant_unf_d28_1164","nahant_unf_d29_1167","nahant_unf_d30_1170","nahant_unf_d31_1173","nahant_unf_d32_1176","nahant_unf_d33_1180","nahant_unf_d34_1182","nahant_unf_d35_1185","nahant_unf_d36_1188","nahant_unf_d37_1191","nahant_unf_d38_1194","nahant_unf_d39_1197","nahant_unf_d40_1200","nahant_unf_d41_1203","nahant_unf_d42_1206","nahant_unf_d43_1209","nahant_unf_d44_1212","nahant_unf_d45_1215","nahant_unf_d46_1218","nahant_unf_d47_1221","nahant_unf_d48_1224","nahant_unf_d49_1227","nahant_unf_d50_1230","nahant_unf_d51_1233","nahant_unf_d52_1236","nahant_unf_d53_1239","nahant_unf_d54_1242","nahant_unf_d55_1245","nahant_unf_d56_1248","nahant_unf_d57_1251","nahant_unf_d58_1254","nahant_unf_d59_1257","nahant_unf_d60_1260","nahant_unf_d61_1263","nahant_unf_d62_1266","nahant_unf_d63_1269","nahant_unf_d64_1272","nahant_unf_d65_1275","nahant_unf_d66_1278","nahant_unf_d67_1281","nahant_unf_d68_1284","nahant_unf_d69_1287","nahant_unf_d70_1290","nahant_unf_d71_1293","nahant_unf_d72_1296","nahant_unf_d73_1301","nahant_unf_d75_1304","nahant_unf_d76_1307","nahant_unf_d77_1310","nahant_unf_d78_1313","nahant_unf_d79_1316","nahant_unf_d81_1322","nahant_unf_d82_1325","nahant_unf_d83_1328","nahant_unf_d85_1334","nahant_unf_d86_1337","nahant_unf_d87_1340","nahant_unf_d88_1343","nahant_unf_d89_1346","nahant_unf_d90_1349","nahant_unf_d91_1352","nahant_unf_d92_1355"
"OTU_1077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,3,1,2,1,4,2,3,1,1,4,4,0,2,2,7,5,2,3,2,1,1,2,0,1,0,2,3,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,2
"OTU_554",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,4,3,0,2,4,3,4,4,3
"OTU_3",1,0,1,2,0,0,0,0,0,0,0,2,4,0,0,0,0,1,1,0,2,0,2,0,0,0,3,11,0,0,0,3,5,2,1,0,2,14,0,2,7,0,7,0,2,0,2,0,10,0,1,0,1,1,14,10,32,30,98,20,85,39,151,645,278,370,597,278,100,51,877,301,125,19,27,27,26,0,2,0,0,1,3,6,1,4,1,3,26,2
"OTU_1256",77,32,25,16,22,28,23,52,34,7,23,20,21,25,35,26,26,51,36,38,16,27,32,16,16,14,18,27,17,13,13,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"OTU_878",0,1,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,5,8,0,2,1,0,0,1,5,3,3,0,0,1,0,0,1,0,0,3,4,1,0,0,0,0,0,0,3,0,2,0,2,0,4,0,2,2,2,1,0,0,0,0,0,0,2,0,0,0,3,2,1,1,0,1,0,0,4,13,16,3,3,3,3,6
"OTU_245",8,3,1,1,4,0,10,6,2,4,4,4,4,5,4,4,6,11,5,14,6,2,2,4,0,1,6,3,4,0,4,2,5,1,1,6,9,3,2,0,4,17,11,5,0,8,3,2,5,4,0,0,1,3,2,0,3,3,1,14,3,1,9,7,11,6,2,0,1,2,1,0,4,1,0,0,2,0,4,0,0,3,4,1,3,4,8,2,2,1
"OTU_644",3,2,6,5,1,6,5,3,0,1,3,0,1,0,2,0,0,0,0,1,6,9,5,7,4,4,2,4,9,4,4,6,11,4,9,14,4,0,1,2,2,19,1,9,0,10,8,1,3,1,2,7,10,10,16,21,20,7,4,29,8,19,3,5,4,1,0,4,13,14,3,0,1,3,4,7,4,4,4,3,0,2,4,1,5,0,8,2,3,6
"OTU_294",0,0,1,2,4,0,1,1,4,1,1,8,4,6,1,3,4,1,3,8,6,3,6,7,4,14,2,3,2,1,0,8,5,3,3,2,2,0,2,3,2,2,2,1,2,5,1,0,1,1,1,0,0,1,2,0,5,1,4,1,3,1,4,0,2,1,4,0,4,3,6,2,8,9,12,2,1,1,0,2,6,1,0,0,2,1,1,3,1,0
"OTU_715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,7,14,2,20,28,41,10,3,0,2,2,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1051",0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,2,1,2,0,1,6,2,0,0,1,1,2,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"OTU_1032",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,3,3,2,0,2,2,2,0,0,1,2,1,2,0,1,0,1,1,2,0,3,0,5,0,3,0,0,4,0,0,1,0,1,1,0,1,1,0,0,0,1,3,0,3,2,4,0,2,2,5,1,0,0,1,1,4
"OTU_584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,10,10,1,15,13,16,1,11,6,0,2,2,0,0,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,11,6,0,0,3,2,1,1,1,0,3,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,0,0,1,0,0,0,1,0,0
"OTU_1777",1,1,1,1,2,2,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,1,2,1,2,1,1,0,0,0,0,1,0,5,4,0,0,0,3,0,1,1,1,2,0,0,1,0,0,1,1,0,0,1,2,0,0,2,0,2,0,2,0,2,2,9,20,13,5,4,3,7,12,6,1,3,1,0,0,1,4,1,1,0,1,2,0,0,1,0
"OTU_595",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,13,2,12,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_787",3,2,1,2,0,1,4,1,2,4,1,4,0,1,0,2,2,0,1,2,0,3,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_606",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,1,3,1,3,0,0,3,1,6,1,0,2,1,0,1,0,0,0,2,0,1,0,1,0,1,2,1,2,1,1,2,1,1,4,11,6,2,1,1,3,5,10,3,2,1,2,0,1,1,1,6,2,2,1,0,1,1,0
"OTU_1255",0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,3,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,2,1,0,2,2,2,0,2,0,1,2,1,1,1,1,0,1,0,0,1,3,1,0,1,1,0,1,1,1,2,0,0,0,0
"OTU_1261",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,2,0,0,2,1,0,0,0,0,1,1,5,0,3,3,1,18,7,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0
"OTU_209",0,0,0,0,3,0,0,1,0,0,1,0,3,9,1,8,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,1,0,0,4,1,24,2,34,11,12,4,2,1,4,0,0,7,9,3,6,6,12,0,4,6,1,0,1,0,1,0,3,0,3,0,2,2,3,22,44,27,22,4,11,17,14,20,20,26,3,7,9,19
"OTU_731",0,1,0,3,0,0,4,2,0,0,0,3,1,0,0,1,0,0,0,0,1,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"OTU_438",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,3,4,0,0,1,0,0,2,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,3,0,1,0,0,0,0,0,1,1,1,1,2,4,1,2,0,1,0,0,0,1,0,0,0,1,0,1,1,0
"OTU_451",0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,0,0,0,2,1,13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,0,0,1,0,1,0,0,2,1,4,0,6,2,1,4,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_448",0,1,0,0,0,0,0,0,1,0,0,4,8,3,6,3,0,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,1,0,1,1,1,3,2,1,0,0,1,0,2,8,3,0,2,0,9,6,0,8,4,8,20,15,8,2,7,18,6,0,7,6,1,14,13,4
"OTU_928",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,6,0,1,8,1,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4,1,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"OTU_681",0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,5,0,1,4,3,1,1
"OTU_289",1,3,10,15,5,7,8,8,12,11,6,18,2,0,3,7,13,5,5,3,11,9,10,8,7,7,7,0,0,1,2,1,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_449",2,1,0,0,0,3,1,2,0,0,1,0,1,1,1,1,1,3,0,4,1,4,1,1,1,0,0,1,0,0,1,2,0,0,0,1,4,2,5,2,3,15,5,8,1,10,4,2,5,1,1,0,0,3,0,2,4,2,1,22,8,7,15,9,7,4,3,0,3,1,1,1,3,1,0,0,1,1,1,1,1,1,2,1,8,4,5,3,1,5
"OTU_589",0,0,2,2,0,1,1,1,1,1,2,1,0,0,1,0,2,1,2,1,0,3,4,2,0,2,1,3,5,7,4,23,13,24,25,20,21,11,3,3,10,22,10,36,7,30,16,5,7,6,15,8,24,64,25,32,16,13,7,14,10,23,11,7,8,9,4,8,9,1,2,4,2,3,12,12,3,10,8,2,8,11,5,5,3,8,2,7,7,3
"OTU_624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,2,1,1,8,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,13,9,3,2,4,2,1,2
"OTU_818",0,0,2,1,0,2,0,1,6,6,2,1,0,0,1,2,1,0,1,2,0,2,1,3,0,2,1,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_309",4,8,10,2,1,2,1,2,6,11,4,5,0,0,2,1,22,3,10,26,37,30,8,5,2,1,1,1,2,22,6,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7,12,0,0,1,2,1,0,2,1,3,0,0,4,2,2,10,1,0,1,3,0,10,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"OTU_985",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,0,2,3,1,0,1,2,2,3,0,0,0,1,0,5,0,3,0,4,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,3,1,0,0,1,1,1,0,0,0,1
"OTU_753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,2,1,0,0,2,0,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,1,0,0,0,0,8,2,0,0,5,3,1,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"OTU_1726",0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0,2,2,0,0,0,2,0,3,1,0,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,1,1,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"OTU_2118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,3,1,1,0,2,1,1,1,2,1,6,0,0,0,1,1,0,1,0,0,1,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"OTU_1692",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,2,3,0,1,2,3,0,0,1,0,0,0,1,0,0,9,0,2,5,3,0,2,4,0,0,2,3,4,1,0,1,4,1,5,0,1,2,0,0,0,2,1,0,4,1,0,0,0,1,0,0
"OTU_85",9,4,13,11,3,10,10,7,13,10,8,9,8,5,1,9,8,4,6,14,7,14,4,13,10,14,6,3,5,3,7,14,12,17,10,6,10,7,27,22,11,15,3,16,4,3,6,7,4,13,9,5,9,7,8,13,3,12,7,3,6,13,2,23,25,12,19,22,15,5,8,13,11,10,13,6,3,5,6,8,11,1,11,2,0,2,3,2,1,4
"OTU_1722",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,2,1,0,2,0,0,0,0,0,3,1,2,1,0,3,0,0,0,0,1,2,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0
"OTU_507",6,2,3,3,0,2,3,2,2,6,5,2,2,0,0,0,3,2,4,5,2,2,2,0,3,4,4,1,0,0,0,0,0,1,1,1,2,1,4,4,8,2,3,3,1,1,1,3,1,0,1,1,1,0,1,1,1,0,0,0,3,1,3,2,0,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"OTU_2688",13,6,16,5,9,9,9,30,11,5,10,11,2,11,17,10,13,29,22,28,11,9,15,7,1,8,12,15,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,2,2,0,1,0,0,1,0,0,0,1,0,0,2,0,1,1,1,3,1,1,1,2,3,2,1,0,2,0,2,1,4,2,2,4,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0
"OTU_3035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,1,5,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,0,1,0,1,2,2,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"OTU_2763",6,1,1,0,1,0,3,8,3,0,7,2,1,3,1,0,0,1,2,0,2,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,1,0,1,6,4,2,6,3,6
"OTU_2782",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2,7,15,0,1,4,1,0,2,0,3
"OTU_18",63,107,31,30,129,45,57,46,55,11,30,14,35,37,22,52,28,5,10,17,25,15,31,29,42,29,42,45,31,19,38,13,31,24,20,12,7,5,13,10,11,9,7,11,15,11,6,4,9,6,20,5,13,11,12,4,3,14,18,2,8,6,16,30,17,18,10,17,8,31,22,9,10,10,20,85,53,30,62,26,10,42,21,69,23,22,8,13,14,18
"OTU_61",63,81,31,37,27,35,33,34,42,13,25,6,25,26,10,18,7,3,20,9,16,37,52,68,55,34,35,25,29,17,40,2,17,10,12,6,1,3,0,1,3,3,3,2,4,2,8,1,1,0,0,1,5,5,11,3,5,10,10,6,3,3,0,0,0,0,0,1,4,2,1,1,1,3,5,6,2,5,12,0,5,8,8,9,3,8,5,14,5,14
"OTU_1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,1,0,0,0,0,0,0,1,0,1,6,5,8,8,14,8,2,1,3,0,1,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,2,0,1,1,0,0,0,0,1,0
"OTU_528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,8,8,17,11,1,1,0,0,3,0,1,1,1,1,2,1,2,0,1,1,2,0,0,3,0,3,1,4,2,1,0,3,1,5,5,2,2,16,6,39,32,20,13,20,29
"OTU_50",5,9,4,4,14,2,5,3,4,10,8,8,8,2,11,2,8,3,5,11,20,5,6,8,9,9,9,1,3,17,0,23,7,18,14,11,10,5,16,14,8,17,9,19,4,12,2,19,19,28,25,5,11,5,15,10,4,36,16,14,21,5,31,6,20,23,25,18,11,7,2,14,55,29,20,9,4,5,2,7,9,4,9,8,3,2,3,4,3,0
"OTU_124",1,0,2,1,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,1,1,1,1,0,1,1,3,2,1,3,0,9,11,56,18,13,5,4,3,0,5,4,3,1,1,0,0,0,9,1,5,0,1,0,1,2,0,0,1,3,1,0,3,0,1,2,1,1,4,1,3,0,0,4,2,4,0,2,3,0,0,2,0,3,0,2,1,1
"OTU_371",14,12,6,2,12,5,4,1,4,0,4,1,1,1,0,0,0,1,1,0,1,2,3,7,8,7,10,35,11,5,11,3,14,9,4,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0
"OTU_165",0,0,1,0,1,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,25,17,27,3,29,40,48,7,16,5,31,8,12,1,4,6,1,2,2,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1788",0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,4,4,1,0,1,1,2,2,3,1,0,1,2,0,0,0,0,0,0,3,0,1,0,1,3,1,0,1,1,2,0,0,1,1,1,0,0,0,3,0,1,0,1,2,1,1,0,0,0,2,1,0,0,1,0,0,0
"OTU_130",1,0,2,0,0,1,1,1,1,1,0,2,1,1,1,0,0,1,1,2,0,1,3,1,0,2,2,2,3,0,0,0,0,1,0,1,1,0,0,0,0,5,1,1,6,13,9,15,15,2,6,0,2,7,1,19,6,4,0,34,10,14,22,25,9,8,1,5,5,11,6,4,4,4,7,2,7,3,6,1,10,5,9,2,8,11,13,8,5,6
"OTU_1408",1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,3,3,1,5,0,1,1,0,2,2,0,5,2,0,0,10,4,3,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,3,1,2,1,1,0,1,2,3,0,0,0
"OTU_168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,12,34,231,273,377,21,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_290",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,3,4,3,2,0,0,1,1,0,2,0,3,2,10,1,6,4,8,0,3,3,0,11,6,9,2,3,1,5,3,0,1,2,5,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"OTU_2202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,1,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,5,1,0,0,1,1,1,1,0,0,1,2,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_210",1,1,0,0,2,0,0,2,0,2,0,1,1,2,0,0,0,0,1,1,1,2,3,6,4,5,1,0,0,0,1,2,7,10,10,0,0,4,1,3,5,2,5,3,3,1,4,2,5,2,4,1,1,4,5,4,3,6,3,3,7,6,0,3,1,2,13,3,3,2,10,4,5,26,10,15,8,1,3,1,3,3,7,5,0,1,0,2,0,2
"OTU_105",2,2,2,3,2,0,2,0,2,3,1,4,1,0,0,1,2,1,4,1,1,5,1,3,2,4,1,2,0,0,1,4,0,1,2,0,0,2,27,31,19,15,30,12,17,6,20,16,4,9,14,22,9,6,13,28,5,4,7,2,11,1,5,1,5,3,7,2,2,4,6,4,4,1,0,0,0,0,0,2,7,2,2,1,2,2,0,1,1,2
"OTU_328",2,1,0,0,2,0,3,1,0,2,0,2,1,0,0,0,1,0,1,2,3,4,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,2,0,0,1,0,0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_3645",3,1,0,0,0,1,0,0,0,0,0,1,6,4,1,2,0,2,3,1,0,1,0,1,0,3,1,7,0,1,1,3,0,1,3,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,3,2,1,2,2,5,7,2,0,4,2,1,2,0,6,0,0,1,5,0,0,0,0,0,0,1,1,1,1,0,4,0,0,1,0,0,0,0,0,4,4,2,0,1,0,0,0,1,1,1
"OTU_530",0,0,1,0,2,0,2,0,1,4,3,2,1,2,1,1,3,0,0,1,1,1,1,5,5,9,1,0,1,4,2,3,0,2,4,2,0,1,2,5,4,0,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,4,3,2,2,0,2,0,0,0,0,2,0,1,1,0,2,0,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"OTU_1225",1,1,3,1,3,1,2,0,3,2,1,1,1,0,2,1,1,0,2,0,3,1,0,1,5,1,0,0,0,1,0,1,0,2,1,4,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"OTU_988",0,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2,1,2,1,0,4,0,2,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,3,3,4,0,0,2,1,0,1,1,0,0,0,0,0,1,0
