"ID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"5816359f714052ea060943eacced811b",0,0,2,0,2,0,0,0,5,7,5,8,1,4,7,0,2,1,4,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,5,2,5,0,3,0,3,2,3,2,3,6,0,0,3,3,5,5
"581661ceb77d1cf7d72eb2f3d5325a32",0,0,0,0,7,8,14,24,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,89,128,37,28,14,0,0,0,0,0,0,0,13,0,0
"583e7caf625474a3918b14c9f2246d0a",0,0,0,7,71,334,367,186,94,67,44,26,8,4,23,172,43,62,38,17,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
"584fbe04981688ef12ad7f15e71aedad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,0,9,9,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58630b57bb19496976e9a71ae3136f99",0,0,0,0,0,0,0,0,7,10,30,25,75,174,62,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58dec6e602ee667b350b016934d6917f",17,3,9,0,0,10,0,7,20,21,22,40,28,18,22,13,0,8,5,0,8,7,13,7,11,16,27,30,46,33,26,23,33,54,45,27,21,32,29,9,15,3,3,8,2,3,0,0,0,0,0,0
"59157b8db2b0c3722a41ed9cf693e3f2",14,16,9,9,0,0,0,0,0,0,0,0,0,0,0,8,0,35,18,28,61,0,0,9,8,18,35,28,20,6,13,9,17,0,18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59364744507fc064189cc76039389725",53,18,37,51,47,46,57,69,82,63,66,67,95,57,83,56,40,56,40,43,55,68,45,68,29,31,35,36,47,59,42,63,36,44,65,49,87,47,48,78,72,106,130,218,128,177,212,390,198,274,251,182
"59777186ad2e0947e97615b5d6225136",0,5,0,0,21,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"597976ad10ff3f790757b013d3977599",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"59aca3465b3ff57d042c7d8a6109a4de",0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59e9c8470a0f1745c5e12e3071f1c6ae",0,0,0,0,0,0,1,1,0,0,7,12,25,44,34,6,0,3,7,3,3,2,2,6,0,3,3,6,8,22,14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a64cde6dcb0c98619b014c39539baf7",0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a64f40dd4c0d595c97f8c7cb020a688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,6,5,12,15,15,23,23,35,30,6,7,7,4,8,6,1,0,0,2,1,3,0,0,0,2,0,0,0
"5a668af5ab359d72431f2ce9049b5d7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,13,26,57,346,6,1,2,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a6c87d6a4eb5e114959f6192f29b641",7,0,9,1,0,0,4,0,5,8,0,0,9,0,0,7,0,9,4,11,0,0,0,0,6,9,0,7,0,0,0,4,0,5,0,6,0,0,9,0,0,0,0,5,0,8,0,0,0,0,0,4
"5aa44ccd479f0310c977c1a673c4ad0a",15,9,13,25,16,20,10,10,23,11,14,14,41,43,18,43,14,38,29,28,46,79,59,75,69,50,49,56,47,57,36,42,43,40,27,40,16,28,22,15,9,5,8,5,3,0,0,4,7,0,0,0
"5ad4ffad545af8e279101d52bd189173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b22c85758ee9e757868f7303aafe236",5,0,0,0,6,6,0,7,3,0,4,7,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5baa80287680b5de72adc0737b131d5f",2,2,11,0,2,3,8,18,17,14,2,2,1,6,27,14,3,5,4,3,11,11,5,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c19cd705ccd19702e1615b7f1adc1c1",298,104,190,131,44,14,15,9,3,2,1,0,0,2,0,5,5,4,10,3,12,10,9,4,14,11,14,16,11,13,15,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5cc3625f62dab02cd928c006fceab442",0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d1384a86ebcd7b79f6bed7ca4a0b851",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,12,0,14,20,8,0,8,0,0,0,0,0,0,0,0,0,0
"5d1f3a656d218a3aa0de409551354d86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,21,17,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d8b0f05ed555f7a31b7b7c466451a1b",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5daabdcbcce1ea181d2f82439d30bf9a",8,6,0,18,10,14,9,6,11,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,73,17,57,6,0,0,0
"5e4f066d478ac0da11eb2df27469b887",7,0,0,0,0,0,0,0,5,0,0,7,7,0,10,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"5e881daab846993e2a1262bd76e598f2",0,6,7,10,8,3,0,0,0,15,18,17,48,79,155,287,282,683,791,654,462,548,517,380,336,318,169,179,169,113,151,90,73,61,41,46,29,22,21,13,12,8,5,0,3,0,0,7,2,65,191,289
"5f61980d8c260f7727c487b83d67999d",0,0,0,0,5,0,2,0,0,4,3,0,1,0,0,0,0,0,2,4,0,0,3,0,0,0,0,0,0,0,5,3,0,7,0,12,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
"5f63d04f0aee24a3b4c1351f65b67962",9,4,7,10,12,0,0,7,0,4,0,8,6,6,12,19,0,0,2,6,5,7,18,0,5,16,17,18,19,17,41,24,14,17,10,7,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f9981020f592f84640f67071b0b9462",7,0,6,15,10,5,16,19,21,32,49,52,123,120,87,62,24,27,24,26,30,32,28,37,40,43,29,26,30,30,27,16,31,20,14,26,14,17,17,8,20,13,13,14,7,7,8,6,7,17,7,27
"5fc093d5c2d5140900f2b4fe44a53231",0,0,0,0,0,0,0,0,0,0,5,7,13,11,19,13,0,9,17,14,13,15,11,18,15,8,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fc1e073fedd30cd91ad825a50113009",0,0,0,0,0,0,0,0,0,22,10,13,18,11,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fd994b4f3bfe1d40d8d49f4d86f06fd",0,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,8,0,0,7,6,0,5,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,7
"5fe8a79baa0e9601bc73ff3938dbf497",3,2,2,5,9,15,13,8,14,19,17,9,7,4,8,10,9,9,21,10,4,35,26,23,17,12,9,18,19,18,12,24,18,13,7,7,10,15,19,13,15,4,17,23,14,25,18,44,12,48,19,22
"60728f64db30840eb07a3ae27a91f2fd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,86,4,0,0,0,0,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60e0a383c89dde58def1f3f88786cf39",0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,4,18,55,40,41,54,12,44,24,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610c10d56cb670a0abb70d99c3cb4d3c",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612310767da6e2ac2821e6f537a88dde",4,4,4,5,3,0,7,3,0,0,0,0,0,2,5,5,4,0,0,0,0,0,5,9,25,57,114,160,123,54,31,20,10,3,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"61397c643874e610b985b8fa5e3fe5ae",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,13,17,7,11,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6177d4ecd2951952f6c601b4a4ea2b8f",6,0,9,7,0,0,6,6,4,0,9,0,0,0,0,13,5,18,12,6,7,13,0,0,0,0,7,26,11,6,1,2,3,1,1,4,8,5,0,2,0,0,0,0,0,0,0,0,0,17,0,0
"61a765e66454228de43469418e9bc249",0,0,0,3,5,0,0,2,3,2,6,4,4,1,0,2,0,7,1,2,3,9,12,8,13,4,12,13,19,19,14,27,16,29,23,9,14,11,6,4,3,0,9,3,5,3,1,3,8,10,15,14
"6238215252d3a1b64fe2e1fa0cf51322",0,1,0,0,9,0,8,4,6,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"63b5a4197dc68f0671d0ee0b474f26ef",36,9,3,9,12,23,16,15,8,16,11,9,40,101,117,107,44,69,56,57,34,40,27,32,24,12,12,14,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6425a6d8c250e3f948bfe209e0962cce",44,14,15,29,6,13,7,5,7,6,2,5,6,3,5,4,0,8,11,11,4,8,7,5,0,6,6,3,1,3,5,5,6,6,5,1,0,0,9,7,5,3,0,7,0,0,0,0,0,0,0,0
"64432d4387a2a037ecd27ea68d85f36f",0,0,0,0,0,0,0,0,0,0,1,10,39,7,7,1,7,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644fbdc6af105fb1244e43e73e3b38db",0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646637ef5f179996a5e1037cc03a451a",7,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,5
"6472eb8b1e09f892aca2f23182962903",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,25,0,9,0,0,0,0,4,0,0,12,21,12,19,17,13,17,6,10,11,11,8,9,0,5,0,8,13,11,15,3,10,32,14
"648bd3c69b060d21eb61780cb273c5d2",3,1,10,0,4,9,29,12,7,7,4,0,0,0,0,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,17,10,4,0
"64fc44e3281dc752e559b7e6a5e1000a",6,2,5,8,2,2,6,8,2,2,3,0,0,0,0,0,0,3,8,22,33,23,0,0,0,0,0,0,0,0,3,11,9,12,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0
"652dd2595cab25aa21ed482815ae1d1d",0,0,0,0,0,0,21,15,0,0,0,0,0,0,0,0,0,7,0,3,0,0,14,10,10,6,8,0,8,10,6,12,10,0,2,13,0,0,9,13,16,24,16,0,12,14,25,42,11,161,107,128
"65d4a29988b0465fa9ee8685ba0582db",4,4,1,1,5,0,4,3,6,8,6,8,11,8,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,19,12,18,0,66,18,0
"6616dc3bd6aeb3e26b9b2218290ea574",4,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66950cf19482c3f3ee1b7971a304e6c4",28,8,25,33,23,12,16,13,29,26,31,21,19,16,15,14,9,27,18,27,18,31,22,19,11,13,11,16,20,15,13,11,11,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"6713561f4c86a1898716464c4d5f9454",13,5,4,0,5,5,5,9,11,3,10,7,0,9,8,10,0,6,4,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675c847bccbc53942ebb7b8cbb4efc4d",0,0,30,0,2,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,0,13,0,9,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
"67c7353060aceb84171669dbabd692a9",0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6800ae5a20d2f4710218d9daa781123f",0,0,0,0,0,0,0,0,0,5,5,7,0,15,11,8,4,6,8,12,0,0,0,0,0,0,3,0,1,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,15
"683a4c4e73c6d4d7324977e95fab24bc",4,0,10,6,4,3,4,1,8,6,7,0,3,7,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,3,6,4
"685cc7b894736d20acd4f502fd62ead3",3,2,2,6,4,7,12,29,15,17,27,30,21,20,59,52,22,40,54,45,33,58,37,48,38,26,37,11,8,6,8,5,3,0,0,0,0,0,1,1,9,0,0,4,0,4,0,6,8,9,27,43
"68f0e165583487baa2337b72700ffb8e",0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690c48464d506b0e07bf7bdf6ccc0758",0,0,0,0,20,27,0,0,0,0,19,0,0,25,13,0,0,0,0,14,30,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,299,0,16,0,14
"69179c4a6011d0c9d30036cf18626520",10,2,34,0,15,15,9,7,18,19,18,16,23,18,19,29,27,50,13,19,37,19,15,39,0,0,7,6,0,10,0,0,5,0,20,0,11,0,6,0,14,0,20,0,24,16,7,29,0,10,0,19
"69346761032b8631fd4776b05a1911dd",64,14,33,71,29,21,9,9,18,31,37,25,39,38,30,18,12,20,16,23,12,39,16,23,20,10,20,19,14,17,12,10,19,37,34,21,21,32,34,31,11,8,24,29,27,15,14,16,27,23,27,14
"693f236727f25c188fc6c82ac91e1e17",0,0,10,14,14,3,12,3,4,6,0,10,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69de4cea1cc03c8f302136a864e7f228",0,0,0,0,6,8,5,3,0,0,0,0,0,0,0,0,2,9,20,12,7,0,0,4,5,4,8,3,0,4,5,0,0,0,12,0,12,0,3,7,17,17,10,9,0,6,4,7,4,0,0,0
"69e7e4b4ceec4172f8b55e098cde8b22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,8,8,8,12,13,15,18,14,15,12,0,0
"6a20fcb5f377c1bc7d816436e01c4297",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,20,0,0,0,3,0,11,0,0,22,6,6,4,0,17,5,3,0,12,0,0,5
"6a262e6d4493c3254ef99e267db77a13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,7,93,123,356,457,48,212,26,9,11
"6a94beb079dd62f00dcc22342d0ff1eb",0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ac2dd15f48eede38b63b014d93711cb",24,7,10,8,6,7,8,8,6,11,0,0,5,21,15,18,11,27,32,29,32,64,34,31,36,66,34,57,36,34,58,44,23,10,5,17,6,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
"6adf93c457bcd41544637cbfe1a50090",20,8,37,53,43,51,48,27,34,38,25,29,23,22,0,26,0,0,0,0,0,22,18,31,39,50,92,91,166,95,74,32,19,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b3e24b063bdb105d3dc4c2260620413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,11,5,24,13,13,16,13,18,11,4,9,6,9,15,16,8,24,25,8,3,3,0,3,0,10,11,11,0,0,0,0,0,0,0
"6b51f69c3927f9a7a0ce90bf65587d54",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,10,9,6,5,7,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b65490f4d0cb1aea99596a3acf92d43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,5,18,18,27,13,10,6,3,0,0,0,0,4,7,7,16,18,10,16,20,12,16,3,9,15,10,8,0,0,0
"6bab4b859ce41fd77752c5586d1edd9c",0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,5,9,5,9,33,26,10,0,0,0,0,3,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c3fb343f46983254cdb83e99fa07a49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
"6c95979efec70f9cfaf7fbb2210857c9",0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6cf01384259a1701a13c6557498a24ec",5,2,9,26,8,4,9,2,9,11,0,2,0,24,16,1,0,0,0,0,0,0,2,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"6d11dfe7a611806cb6ae134efb72bd13",0,4,6,12,7,17,17,8,4,17,8,5,1,7,20,28,11,0,12,24,16,27,42,45,40,30,40,58,43,72,46,24,23,19,8,5,6,0,5,0,0,0,0,0,0,0,0,11,0,76,88,21
"6d58003febbf025e12c9b2010f51b3ca",0,0,0,0,0,0,0,7,0,0,7,4,17,10,7,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6daf00db26f47f437ca8c836bb876bb7",2,0,2,1,2,0,2,4,2,2,1,0,2,4,0,1,0,5,4,9,6,9,2,5,8,4,4,5,5,3,3,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,15,3,11
"6e49ffe807775a5f3a6fe6f890f2d1c7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,3,5,12,6,3,0,2,0,0,0,2,0,0,0,0,0,0
"6e76c4f7057db381761bff26451cf194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,14,11,0,0,11,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"6e87f645ce9d2fd8cbf635f71dac93fb",31,14,13,24,8,9,4,0,4,0,10,11,90,44,27,16,4,9,10,7,0,4,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e9cca79a691271e4d474f8e611bc440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,6,11,11,0
"7026d7456a5b30633c39c577a98e65f5",35,12,17,35,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70b0e02e4845a8fbbe8f2ac43c2b2c7f",17,2,15,20,8,19,8,14,11,8,8,13,8,7,0,0,0,0,0,5,0,10,12,14,16,4,18,16,14,14,12,7,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70d99051592fff208a26c5b5654c9e56",0,2,5,12,10,0,6,0,0,0,3,0,11,26,16,21,9,31,8,11,16,22,9,26,15,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70ef6415647b97c8b756ecf53acb87b0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,12,0,13,6,0,0
"723ca46217aad10c42e7ba4ff2c76f8f",25,2,19,36,12,16,12,29,13,16,29,22,17,7,24,12,13,20,34,35,26,40,37,24,12,17,14,30,31,27,29,23,32,28,13,4,0,5,4,0,5,0,2,0,0,0,0,0,0,0,0,0
"72cad954709523c101e4f7273b020093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,10,26,19,28,20,15,37,30,39,48,53,61,57,42,45,39,56,39,26,47,18,32,18,12,18,0,0,0,0,0,0,0,0,0,0,0
"7311eb1c24e6b824f722d125c3af3477",83,30,91,173,190,121,150,266,154,135,99,108,81,91,83,85,63,191,209,268,240,218,209,168,151,154,128,160,213,127,223,270,268,291,172,335,144,221,199,150,131,105,60,47,31,37,37,53,16,135,149,174
"735e84e7cba9a009972bbfc8baab4cc7",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,11,5,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73fafa9f3d7acfaa5a1917c47829906f",11,0,15,0,6,0,0,3,12,19,9,24,16,5,13,4,5,3,5,8,13,10,13,5,3,2,2,0,5,2,0,0,3,0,11,6,22,0,0,0,4,0,0,0,0,4,0,0,0,0,0,6
"747bbcae029f252d6d4020001c3d6029",0,0,0,42,16,54,0,0,3,56,11,10,0,0,0,0,0,26,4,16,0,1,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0
"74aaf8d2b16f98e2e47773401914a22c",0,0,33,0,0,0,0,0,0,0,0,23,0,0,0,0,12,0,0,23,0,37,22,34,11,32,21,14,7,16,12,13,9,14,89,8,58,13,13,12,24,13,17,0,8,0,0,0,10,0,0,0
"74e790ab49599155c48fedca1a92910d",15,2,6,0,0,0,0,0,0,0,2,8,4,18,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75ea2daf1a41ca52cecdd1e27b663173",0,23,0,0,0,0,0,0,8,0,7,11,0,10,0,9,18,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7646ca0ef79ae7e357c84c59adcf3cb5",18,6,14,13,4,0,4,2,0,1,4,0,0,7,8,19,9,41,54,59,44,39,39,8,13,26,25,44,39,26,31,12,6,11,3,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766658ba52477d8b6fb70933061568c5",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,12,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"767f3283ab767c0a7adbf5a18db0742a",279,60,119,161,138,124,206,235,426,404,537,579,689,587,491,504,163,234,229,248,236,306,264,195,247,197,209,278,233,318,283,351,319,246,198,188,183,229,153,291,182,146,88,49,56,0,0,0,40,0,53,101
"768df3ea504b48ae391c6a6e7d27cda6",6,2,9,11,12,7,26,32,45,50,48,33,40,52,32,35,16,52,18,34,38,47,28,57,32,41,36,40,32,28,27,40,40,37,12,21,9,10,10,4,10,12,9,22,20,17,27,44,26,70,32,100
"779038b988119f4686a0cfa9378e4e8d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,6,0,1,0,0,5,0,0,0,0,0,0,0,17,10,4,5,0,0,7
"78c20e329a7b47d11c13171c92a1aad2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,2,4,1,0,0,0,5,10,5,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,5,7
"791b2eb8d71b2bcbb0d62ab736345cdb",5,0,0,0,0,0,2,0,0,0,0,0,8,0,5,4,0,0,10,5,7,23,17,14,23,34,28,43,37,31,53,48,41,59,66,56,36,30,36,38,17,56,48,54,29,32,26,26,43,18,9,0
"792262c813250fd468e0aa876f0f9a83",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
