"ID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"ad145b5c8b7c9b7ffb1c647fa0da640d",12,7,9,3,4,5,3,4,0,1,6,1,3,5,2,3,10,11,3,8,0,16,6,19,25,37,57,47,81,101,45,20,69,84,52,42,55,26,47,38,40,35,27,14,29,15,17,11,8,10,12
"ad3e06db700d6032f6ceb58eff12f32d",0,0,0,0,0,0,0,0,0,0,0,6,5,4,7,3,0,2,0,0,0,0,8,10,13,11,0,0,0,2,6,0,0,0,0,0,6,10,16,5,0,0,0,5,4,0,0,0,0,8,3
"ad72127c01dac114c005c83404612b5d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,17,0,0,0,0,3,0,0,0,2,0,4,17,0,6,6,1,7,0,14,7,0,0,3,0,0
"ad91213a4245753d17c6b51ac29d4b47",0,0,4,0,0,1,2,5,5,4,9,0,14,11,14,15,20,19,17,27,5,1,6,10,11,7,8,0,5,8,0,3,0,15,15,9,18,5,0,7,1,6,5,15,5,0,0,2,9,9,9
"ae2811324539015c63d53bad7630b908",26,29,30,30,27,27,24,18,26,26,15,5,14,16,18,20,14,22,20,14,11,5,6,11,6,6,11,11,10,15,10,17,18,30,18,24,32,26,13,12,10,19,23,22,20,31,22,22,18,33,17
"ae42cf7d2a01a3c39536071845fc5186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,10,0,0,14,15,16,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aed191bac0b1c3264208a084af848bed",151,137,165,137,134,156,117,109,102,80,72,21,80,80,66,65,90,91,41,74,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,25,54,40,0,29,17,28,25,52,34,31,27,57,91,89,66
"aed5f39608db24998375a119f6015d86",0,6,2,5,5,1,0,13,14,11,28,29,32,38,28,42,51,31,27,16,8,8,14,32,27,16,19,25,47,52,25,22,24,30,31,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af1d38110eeec4e0d0a0d6523f1ec79e",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,10,0,7,0,5,11,4,10,5,11,5,10,7,1,2,5,4,0,9,1,0,3,0,0,0
"af27577de5edb10c09f7fc19b9ca45ca",0,31,22,27,28,18,16,8,16,9,0,17,11,13,11,7,3,10,0,18,25,29,22,0,10,13,12,24,13,0,11,0,17,0,6,0,0,0,36,56,48,78,58,23,72,85,114,64,24,75,26
"af5e0cc21fa91f0221bba27051d183d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,6,14,20,12,12,0,5,3,0,0,0,0,0
"afaab28f537a72577d22fb00949df1f6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,17,9,6,5,0
"afac138efddf62aec1ead57ff622399c",0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,7,0,0,5,0
"afe0a3371d64b9d4ddbe925b2977d2b9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,21,18,26,21,10,3,0,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0
"b05004c9af1223f48d9b814227f9472c",0,0,0,0,0,0,0,0,0,3,23,11,0,0,0,0,0,0,2,10,13,0,0,0,3,0,0,0,0,17,0,0,0,0,7,3,0,0,0,0,0,0,0,0,1,6,3,9,8,7,7
"b07c6ec866e6e785f180542fb18d8355",8,6,14,26,16,16,22,29,15,23,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,6,0,0,0,1,17,0,14
"b08cde96e68b42ea32b24e07842b2620",0,0,0,2,0,0,0,2,7,0,4,0,0,0,0,0,0,2,0,0,0,3,3,3,4,8,0,3,0,6,0,1,4,0,0,0,4,2,2,5,1,5,4,1,1,0,2,3,0,6,0
"b135fbde5a9c861d458a21258afbda94",8,8,3,27,5,11,9,13,16,31,0,1,23,4,5,9,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,8,1,0,0,0,0,0,2,0,0,0,0,9,0,60
"b15193fce14759d1c06728933e044af6",0,5,0,0,0,0,0,0,6,4,0,0,0,0,6,3,0,0,0,0,0,0,0,5,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"b19a5275846cbc33cc432f0063384170",16,9,7,7,4,4,3,5,8,9,7,15,2,4,0,0,0,2,0,0,6,7,9,2,0,8,13,15,6,0,3,1,3,0,0,0,0,0,0,0,0,5,0,0,11,9,30,28,15,31,21
"b1b624de70e1f90193e7e7f4490b984d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,13,7,5,9,0,0,3,5,2,3,0,0,0
"b288ae52d58f2c81fb7fcb171902605d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,1,0,4,0,4,0,9,1,0,0,0,3,0,2,3,3,0,0,0,0,3,4,0,0,0
"b297abd6caeb240b5a9c1f39842c5516",64,87,93,45,35,33,40,43,44,33,0,0,10,20,13,13,0,4,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,5,42,11,0,0,12,80,12,75
"b2ce318272f3f6aad9f09812fa51b985",26,31,37,23,32,22,18,13,8,13,16,38,10,9,6,6,19,16,8,18,57,71,76,45,32,33,47,50,45,29,43,49,55,15,14,22,10,9,35,44,33,52,27,6,36,29,40,19,12,9,7
"b2d5c81840363108d8c1ee54fe294e1b",12,7,8,11,0,4,2,0,0,4,0,4,1,5,8,6,11,14,21,32,78,72,57,31,42,25,59,42,61,35,135,169,147,26,9,15,10,17,33,41,36,23,15,3,20,20,22,16,6,26,9
"b33a05a84db41534fb328a963611580f",65,81,65,45,38,23,50,97,69,79,23,0,0,12,1,4,0,0,6,0,0,2,8,8,23,35,30,3,0,0,0,0,0,0,0,0,3,3,11,24,17,14,43,116,19,10,5,10,50,12,62
"b34da98ac92b2900b09ea3db71450d69",0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,2,2,3,3,4,3,3,2,0,4,1
"b354a1e7a29c4f05aace7e65edc75c7f",0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,5,0,3,4,5,3,1,0,1,1,5,1,8,2,5,0,4,5,2,1,0,0,0,0,2,0
"b3df61bbd62990f6dde585fbef459539",25,26,38,39,45,40,21,33,48,31,43,13,38,46,38,52,54,46,38,51,35,15,18,10,7,0,0,11,17,21,13,20,43,125,71,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3e553f0a283a160a5d0f17b368eb1f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,2,5,0,0,0,0,0,0,0,0,0,7,9,7,3,0,0,0,0,0,0,0,3,0,0,0
"b5c2d3e29d36f630016e399676c3ecdd",0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,15,14,18,12,6,14,17,5,9,14,8,6,4,10,6,14,2,3,1,1,2,3,0,1,0,0,0,0,0,0
"b60765bf2e10d524fe9872a961bc4c53",49,29,29,11,5,12,13,10,16,15,18,20,13,18,9,10,16,8,5,0,17,36,41,87,99,77,68,76,55,64,64,115,96,48,52,61,63,77,61,46,24,31,48,23,36,29,25,24,23,21,10
"b66772dfb431b48b579915617caf0ad6",92,71,82,80,76,118,164,248,332,507,813,148,857,962,984,1039,910,607,384,258,33,8,80,84,119,43,49,52,180,218,12,14,16,525,451,232,110,0,0,0,0,0,0,2,0,0,0,0,2,5,8
"b6b3a42d6a41cc628183b885846a7376",17,17,4,3,0,0,0,1,0,4,4,8,3,2,1,0,0,2,5,4,5,14,16,18,32,10,3,6,2,0,0,0,0,0,0,0,0,1,20,25,38,32,10,3,5,2,3,8,9,11,4
"b701af8d98ca714dab16ab6724bb631a",0,14,8,18,3,15,17,12,10,12,13,23,17,19,10,9,13,26,36,25,85,43,66,48,64,61,49,64,37,25,72,65,83,33,14,22,37,67,108,114,91,82,69,42,67,92,46,50,19,42,25
"b73adf21bced6780c5cec7af558e5b79",19,13,11,4,4,0,0,2,6,0,3,5,2,7,7,6,7,15,18,18,0,0,0,5,9,5,11,11,19,36,3,5,0,26,23,29,23,23,9,12,11,1,3,9,4,4,0,0,5,2,7
"b73cb42e006377b6fde3161fcec1d0f9",1375,1263,1157,1495,1625,1503,1035,1199,1010,1072,889,341,1260,1115,1167,1404,1011,988,1634,899,482,632,333,916,525,919,1041,1347,1143,1956,982,792,556,1131,1801,1294,1242,894,400,306,294,375,433,833,271,253,192,163,424,179,427
"b74109e20bb2c7a89b6b48f9570721bb",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,17,3,0,0,0,8,0,6
"b746f465fc0a651d16eeecc079762c90",35,40,36,16,7,13,83,84,60,106,27,0,91,92,70,86,120,119,138,125,15,0,0,0,0,2,0,0,0,0,0,0,0,142,164,179,184,123,17,0,16,0,15,64,6,0,0,0,0,0,0
"b77b2ff60c81f9d53a5db0c5a9b8241e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,2,0,2,0,0,0,0,0
"b788bef6503b33a42f487d73124fa3c2",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,13,15,6,7,15,19,15,7,9,28,16
"b7d50ad48306832355be7ac50dbea528",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2,2,4,4,2,3,11,7,44,29,41,2,1,0,4,5,7,5,4,0,0,0,2,5,4,0,2,7,4
"b7e85561dbb87baf23635bac34abdbeb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8136aa0e111f133cda300fcf99cf484",0,0,0,0,9,5,20,17,11,0,0,0,0,10,12,17,11,20,23,18,10,19,15,10,8,0,0,0,7,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10
"b8544f4c7065245a8949a406eebdab42",0,19,33,18,23,30,19,38,26,40,52,54,48,60,73,54,55,66,59,69,65,122,71,55,51,42,64,41,38,29,32,35,37,22,20,0,0,0,25,32,30,23,24,0,37,50,25,40,0,55,33
"b85f2a861dde65e2bf6d44f7154b2beb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5,18,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
"b86b90926fbed01b38bf18cb5a090a2f",0,6,5,21,10,7,19,46,53,131,0,0,16,19,19,9,12,4,2,5,0,0,0,0,0,0,0,2,0,5,0,0,0,0,5,4,0,0,0,0,0,0,7,16,4,3,3,9,91,6,84
"b86bcfa10c4260f2876ec57733382483",11,9,12,19,10,7,13,18,18,49,8,0,31,56,59,70,16,17,24,10,3,0,3,6,4,0,0,0,1,2,0,0,0,22,47,109,91,43,10,3,1,0,0,4,0,0,0,0,2,0,0
"b8da0de4ae6b49e77f3666c1f43352ca",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,0,2,3,5,10,0,1,0,3,0,0,0
"b92673ddde71097352946995bfd563bc",0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9864b27c4093fd9d6d70827a266dfff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,2,4,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0
"b999482d9dc3b95f7ec9af2ebd888af2",0,0,0,0,0,2,5,7,9,10,13,20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9b0f52452d0d80a14f3e0f81b334148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,5,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9fa1f27acc67ada27db6d59471de2fc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,11,11,0,0,0,0,0,22,0,0,0,0,0,0,0
"ba0a5157f621548f0a487dc25bf3fada",0,26,66,78,111,167,124,112,129,126,198,272,133,132,151,140,192,206,105,178,400,230,231,216,114,113,114,134,100,44,43,20,16,5,0,0,0,0,0,0,0,0,0,0,0,0,7,30,37,52,41
"ba452faef8e634e088e40a275367c353",3,12,14,19,8,8,14,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"ba639ef3a834ad412d47f0deda9f5026",5,3,6,6,10,16,16,26,38,30,41,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba96e1eb10e7217f35c7c23451b91065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,4,4,6,1,0,0,3,0,1,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0
"bad20975d0bbd5405a83df4af90457fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,11,8,7,3,4,2,4,2,4,0,0,0,0,0,2,3,1,0,0,0,1,2,0,0,0,0,0
"baee6c25baea83dd6ee7ee909140bff9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,0,4,2,1,9,4,12,0,0,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0
"bb01f7441630294686f7a495aa738dae",0,1,1,3,3,2,0,0,2,4,0,4,3,3,3,4,3,1,2,1,2,0,0,3,4,0,0,2,1,0,3,2,4,2,0,0,0,0,0,0,0,6,0,2,2,4,6,3,0,3,2
"bb5d90bda16047b2647c35bcee57cd77",36,55,42,27,13,12,34,28,39,23,16,8,14,16,5,9,9,24,15,38,16,25,39,55,103,36,46,33,18,30,51,40,28,12,11,22,31,34,66,43,19,75,98,40,61,85,60,36,6,67,26
"bb7887781af996348aa2870b82971428",0,0,0,0,0,0,5,12,4,0,0,0,0,0,0,0,0,0,1,6,0,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"bb7f85879d3368b4cb7312e19bddcd5c",0,2,0,0,0,0,0,0,7,9,4,3,4,2,4,0,8,3,6,7,6,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb950046773eb18c8e5d65b43ae47fcb",0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,3,3,3,1,0,0,0,0,5,1,2,0,0,0,0,1,2,4,4,2,3,2,0,0,3,0,0,0,0,0
"bbee2ff04a9f8f331206e882b9ef9f45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,18,13,16,17,8,14,23,21,11,1,4,0,6,13,9,21,14,18,8,7,17,7,3,5,0,6,0
"bbf0e4f7e24faf4414a7c29e90498765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,5,20,12,1,2,0,0,0,0,0,8,3,9,6,6,6,3,3,3,0,0,3,0,0,0
"bc9a99e95c42d814dbaeab935b2ba74c",10,8,6,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bce3971220b8b7a10a646fb5eb749fc0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,8,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd2892ed36416370a99d4ff13de80395",17,32,35,40,30,34,33,16,15,16,9,0,0,9,3,4,9,6,15,12,0,5,0,0,0,0,3,3,0,0,2,8,0,6,0,0,6,5,10,6,10,3,21,16,6,8,7,11,15,8,25
"bd5ef8f372e09bcf6ec35825be4f053c",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,1,4,0,0,3,3
"bd6cf3f5a66cefd7b96fb6cf75d23cd2",0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,2,0,0,0,0,7,4,0,8,0,7,0,0,0,2,3,4,0,0,0,0,0,0,9,4,7,0,2,6,0,0,0,2,0,6
"bd7e63bac1ca61fa1433cf6ebd12b11c",0,0,0,0,0,0,0,0,1,3,2,6,0,6,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be66b909830257bfc1ea6adee4f7acbe",0,0,5,0,0,0,0,0,0,0,0,0,3,4,4,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"beb46925ea18722ba43d482c68c61f2a",0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,6,3,11,8,23,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bed002827d92cf359740e36b8125f95f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,7,5,6,5,6,0,0,0,2,2,0,0,1
"bed671b4676144142cebd192b690f499",0,0,6,4,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,6,11,9,9,6,5,13,9,12,8,9,6
"beee98cdc1cd8564edfa1f96eb511c98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,5,2,2,1,1,0,2,0,0,1,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf1c50e24daa412cc3a53c2ae819d4fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,20,0
"bf58dfe6346d75af513c2751cec8540a",43,57,44,35,60,41,34,35,40,36,7,0,10,5,0,9,0,7,38,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,60,12,0,0,18,71,16,47
"bf695d4447e64d5c1d61b2a38e64f564",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,4,3,6,6,2,2,4,4,4,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfd357f356ee840f71cc8ad1b3a24077",7,13,2,3,0,6,6,5,2,13,4,19,8,7,10,3,7,5,9,26,47,38,50,36,29,32,17,36,20,10,37,38,50,25,16,10,5,26,35,30,32,17,20,16,27,34,29,11,10,12,13
"c07b22840c83a58fe1e03a4e0be81622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,2,0
"c0855a9bb750e2b7197f304d08fdb16b",0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,4,3,5,0,0,12,16,12,18,24,16,13,7,0,0,6,4,0,0,0,6,8,22,31,29,13,8,4,4,0,0,0,0,0,0
"c0d5a46a428cc5ca8991427ac0acd86b",3,4,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,2,3,7,1,0,3,0,0,0,0,0,0,0,1,0,4,3,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"c130baecd35f08a8f79bdfbdc0abb6c0",0,3,0,0,0,0,0,0,0,0,0,6,0,3,3,2,5,0,0,3,10,6,8,12,10,10,14,15,11,10,22,36,21,5,3,5,6,6,6,9,9,17,11,0,3,8,13,0,0,0,0
"c14a9c47023f12ab5221c657f1e58e8d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1
"c19192fefedaeb0ab60d3322722ab2a8",0,9,0,5,0,5,0,0,0,0,0,0,0,0,0,4,4,0,4,10,0,6,10,9,13,20,17,8,0,0,0,0,11,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"c1ba9460c7bf03aa48206243533697a9",54,33,54,39,69,82,57,38,67,52,108,120,64,67,92,84,114,126,70,103,333,259,233,247,134,74,69,109,69,38,61,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1db9ae88ac034254b20b3dea5fe87bc",0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,5,0,14,12
"c227d28b987e0be0170494c96f1754d9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,1,2,4,6,5,0,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c24f7df97598f1eb736fea296c9fc2cb",0,3,0,0,6,12,21,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2,0,3,7,14,25,11,15,18,14,6,8,8,9,10,7,16,0
"c25f046b8bc4de3bcdb537665b5fb25a",27,23,17,14,19,25,16,10,17,17,36,47,13,30,26,15,15,19,9,17,56,76,52,39,30,51,54,63,52,57,79,89,105,20,18,25,23,18,55,73,45,74,42,22,72,82,44,42,13,34,13
"c282588619a5ae2b9256c362ede0e7ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,3,3,0,0,0,1,6,8,11,15,0,1,0,0,0,6,1,0,1,0,1,0,1
"c2929a0da414aa0744897824d963875c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,5,0,0,0,0,0,0,2,2,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"c2ae4a5775f78ba12212a8fce7df1240",0,2,1,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,2,6,11,15,15,16,11,17,21,19,28,12,15,6,4,3,4,8,9,5,2,3,0,1,2,1,0,0,0,0,0
"c2aea1de74d4365c37729bd3f04c4413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,41,35,7,12,0,0,0,0,0,0,0,0,0
"c2c4cdbd0939f6a85f1d9dfa6d148a5e",69,43,23,27,31,67,123,91,87,106,52,27,70,98,39,30,36,24,20,39,17,8,12,13,30,25,44,15,14,16,6,5,7,11,15,24,19,17,18,3,0,8,5,13,3,4,8,53,125,31,21
"c2d6307c58fdc3bb294058e095715b4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,12,22,7,0,3,0
"c2f985f54b54c52e3065f9555bd29ace",0,0,0,0,0,0,0,0,0,0,0,1,2,7,4,5,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c37a055679f34a9960a546e8cacf7ba8",3,1,0,0,4,6,4,0,4,1,2,6,1,3,3,5,5,5,7,3,11,17,26,47,48,37,27,24,21,15,19,13,18,5,5,3,4,0,0,4,7,6,1,0,1,0,0,0,0,0,0
"c3b9e67755c1877b5055fcf237ee8a2c",0,16,16,8,17,15,29,25,33,36,38,10,67,102,99,116,67,81,98,122,42,57,85,49,54,43,71,46,126,73,26,26,16,40,36,41,18,11,0,0,21,11,26,45,22,24,10,52,80,50,84
"c3d27373687c6e578f0c1deaf6eb2a9b",0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c4090bbfb18d75be82b923d7f413f121",12,6,9,11,11,6,14,14,11,14,8,0,16,13,9,8,11,15,5,5,4,4,4,6,8,3,8,13,5,10,0,0,0,9,11,12,8,12,3,1,1,4,7,16,3,4,5,3,6,0,12
"c467d4b4b5f787571d0b7d72c1504ecd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,53,297,769,443,88,0,0,0,0,0,0,0,0,0,0,0,0,0,14,76,8,0,0,0,0,5,13,0,23,0,0,0,0,0,0,23
"c48070f3061b086b60ff32f77e0002fa",17,14,17,15,19,14,8,8,11,14,15,19,18,10,7,14,16,11,6,12,29,37,77,41,45,32,36,41,40,31,74,56,51,21,19,24,13,18,67,42,58,70,55,17,43,49,72,75,19,53,16
"c51deca91fa40d1c07dce28c76b8003c",3,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"c56490ac012be8c6e7f5edf22831feeb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,4,0,3,0,3,0,0,0,0,0,0
"c56e9858bd0f6e8aade27f2e87bb1eb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,5,8,0,2,9,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
