"ID","nahant_02um_d1_1","nahant_02um_d2_4","nahant_02um_d3_7","nahant_02um_d4_10","nahant_02um_d5_13","nahant_02um_d6_16","nahant_02um_d7_19","nahant_02um_d8_22","nahant_02um_d9_25","nahant_02um_d10_28","nahant_02um_d11_31","nahant_02um_d12_34","nahant_02um_d13_37","nahant_02um_d14_40","nahant_02um_d15_43","nahant_02um_d16_46","nahant_02um_d17_49","nahant_02um_d18_52","nahant_02um_d19_55","nahant_02um_d20_58","nahant_02um_d21_61","nahant_02um_d22_64","nahant_02um_d23_67","nahant_02um_d24_70","nahant_02um_d25_73","nahant_02um_d26_76","nahant_02um_d27_79","nahant_02um_d28_82","nahant_02um_d29_85","nahant_02um_d30_88","nahant_02um_d31_91","nahant_02um_d32_94","nahant_02um_d33_97","nahant_02um_d34_100","nahant_02um_d35_103","nahant_02um_d36_106","nahant_02um_d37_109","nahant_02um_d38_112","nahant_02um_d39_115","nahant_02um_d40_118","nahant_02um_d41_121","nahant_02um_d42_124","nahant_02um_d43_127","nahant_02um_d44_130","nahant_02um_d45_133","nahant_02um_d46_136","nahant_02um_d47_139","nahant_02um_d48_142","nahant_02um_d49_145","nahant_02um_d50_148","nahant_02um_d51_151","nahant_02um_d52_154","nahant_02um_d53_157","nahant_02um_d54_160","nahant_02um_d55_163","nahant_02um_d56_166","nahant_02um_d57_169","nahant_02um_d58_172","nahant_02um_d59_175","nahant_02um_d60_178","nahant_02um_d61_181","nahant_02um_d62_184","nahant_02um_d63_187","nahant_02um_d64_190","nahant_02um_d65_193","nahant_02um_d66_196","nahant_02um_d67_199","nahant_02um_d68_202","nahant_02um_d69_205","nahant_02um_d70_208","nahant_02um_d71_211","nahant_02um_d72_214","nahant_02um_d73_217","nahant_02um_d74_220","nahant_02um_d75_223","nahant_02um_d76_226","nahant_02um_d77_229","nahant_02um_d78_232","nahant_02um_d79_235","nahant_02um_d80_238","nahant_02um_d81_241","nahant_02um_d82_244","nahant_02um_d83_247","nahant_02um_d84_250","nahant_02um_d85_253","nahant_02um_d86_256","nahant_02um_d87_259","nahant_02um_d88_262","nahant_02um_d89_265","nahant_02um_d90_268","nahant_02um_d91_271","nahant_02um_d92_274"
"OTU_2417",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,2,1,1,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,6,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0
"OTU_1055",8,9,4,3,5,13,12,9,6,17,8,10,3,6,5,9,12,10,10,10,4,7,11,4,5,4,5,3,5,0,9,2,1,4,4,2,1,5,2,3,4,0,3,1,4,0,6,4,2,1,0,0,0,2,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2,1,0,0,1,1,1,0,1,0
"OTU_3298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1161",1,3,4,1,14,4,4,2,4,3,5,4,4,1,3,2,4,3,3,1,0,5,1,0,2,7,10,12,3,9,5,10,0,4,2,0,0,2,2,4,1,3,3,0,0,1,3,2,2,0,0,0,0,0,1,2,1,1,2,0,2,1,0,0,0,1,1,0,0,1,2,1,0,0,0,2,1,0,3,2,0,0,0,2,1,0,0,0,1,2,0,1
"OTU_979",1,0,0,0,0,0,0,0,0,0,3,4,3,4,1,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,14,13,8,3,5,6,0,0,2,0,4,2,3,7,4,6,2,5,3,4,4,1,2,0,0,0,0,0,2,2,1,2,2,12,7,1,3,2,1,7,4,4,0,10,7,9,4,10,6
"OTU_5022",0,0,2,0,1,7,3,0,0,3,6,0,0,0,5,0,1,2,0,2,5,3,1,2,2,0,0,0,0,1,2,0,0,2,7,19,16,3,2,2,1,5,2,1,2,1,6,0,7,3,1,5,1,5,4,1,2,2,1,4,1,38,13,0,4,2,2,2,9,16,15,0,0,0,3,4,1,22,6,26,17,5,7,6,1,6,3,7,3,7,4,0
"OTU_4311",0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"OTU_1256",2,3,6,2,2,2,1,1,0,6,2,1,1,3,5,2,2,0,4,1,0,1,1,0,1,0,3,2,1,3,0,1,0,0,1,0,1,1,0,3,2,1,0,1,2,4,1,1,5,0,0,2,3,2,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,1,3,2,3,2,0
"OTU_878",0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,2,0,4,3,0,0,0,1,7,2,1,0,1,0,0,5,4,0,1,2,0,1,1,2,0,0,0,2,2,3,2,12,6,7,0,1,1,0,3,5,3,1,6,4,1,9,4,2,1,1,1,0,0,1,11,9,13,6,1,0,1,4,4,1,7,3,3,6,13,34,11,42,25,17,12,32,30
"OTU_1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_1466",2,2,2,2,0,1,2,3,3,2,2,1,2,2,8,0,2,7,0,6,1,0,1,1,2,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,2,5,3,0,5,7,22,16,14,13,15,3,1,3,1,0,1,2,2,3,1,1,3,1,3,3
"OTU_644",39,25,32,19,12,7,21,22,36,26,27,10,9,5,7,2,14,8,36,26,36,42,69,53,19,60,38,34,43,36,29,35,6,13,19,12,12,23,13,22,82,19,51,18,19,21,6,34,14,13,28,48,47,47,51,24,37,13,23,15,9,15,17,7,9,8,12,21,16,8,10,2,3,5,14,10,11,6,3,4,3,4,9,7,9,10,5,7,9,2,1,3
"OTU_1093",3,0,4,3,3,3,3,3,5,4,3,9,13,5,6,5,8,5,1,0,2,1,3,1,2,3,1,2,1,0,2,1,0,4,1,2,0,0,1,0,1,5,4,9,12,6,8,2,1,6,1,4,5,3,6,8,2,4,7,3,7,3,6,2,2,2,2,5,8,18,7,3,5,1,2,3,10,10,12,11,11,8,14,9,17,13,18,10,18,12,18,19
"OTU_876",0,1,3,1,0,2,1,1,2,1,0,2,2,2,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1032",1,2,0,0,1,2,0,2,2,1,2,1,2,1,0,1,0,0,0,1,2,0,0,0,2,0,0,2,1,3,0,2,1,2,0,2,2,4,0,2,4,3,2,7,6,5,3,4,1,2,0,0,1,1,2,4,1,6,4,1,4,2,3,1,1,0,0,0,0,1,0,0,0,0,2,1,0,2,3,1,2,5,8,7,2,3,0,1,2,5,3,5
"OTU_584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,9,6,0,5,7,16,10,4,1,1,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2928",0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,3,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3,1
"OTU_4296",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,3,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"OTU_4544",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,3,2,1,1,1,2
"OTU_13610",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_209",2,0,0,3,0,0,0,1,1,0,3,10,16,7,26,10,6,7,2,1,1,0,1,1,4,1,0,0,0,0,0,0,0,1,1,2,0,4,6,8,5,38,4,40,29,38,23,42,24,7,6,5,11,8,15,12,8,5,16,3,21,21,7,4,3,4,1,0,0,7,2,8,6,3,10,10,24,12,22,25,11,18,22,15,25,16,35,39,34,17,29,23
"OTU_7061",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,4,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0
"OTU_3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,1,4,1,5,5,23,12,14,15,23,22,16,18,15,27,13,13,6,11,10,5,9,4
"OTU_5292",0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,2,0,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_928",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,4,8,5,3,5,7,3,0,3,0,1,0,1,1,0,1,0,1,1,4,1,0,1,2,0,0,3,0,3,0,0,0,1,1,0,0,1,0,2,3,0,0,0,2,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0
"OTU_681",2,2,1,0,1,4,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,3,3,3,3,1,1,3,4,5,1,3,0,0,0,3,8,4,8,9,6,1,7,3,3,3,1,2,1,3,2,4,8,10,11,7,9,10,18,6,5,0,0,0,2,0,0,3,3,2,1,0,0,1,0,1,6,8,2,0,7,5,8,6,9,9,5,9,9,13
"OTU_589",9,3,6,11,9,14,11,6,16,2,8,4,1,6,5,3,4,10,7,7,1,10,7,7,1,10,2,7,16,6,11,12,0,8,9,7,7,3,2,9,14,12,16,8,13,16,7,8,13,12,39,19,19,21,15,14,16,14,7,4,4,16,17,9,5,3,1,4,2,1,1,4,4,7,2,0,1,3,4,6,6,3,3,1,3,3,6,3,3,1,2,2
"OTU_1642",1,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,19,67,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"OTU_5662",0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0
"OTU_1428",0,0,0,0,0,0,0,0,0,2,3,8,10,1,0,4,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,3,0,2,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,18,23,5,5,1,3,5,2,3,8,0,1,1,7,5,3,5,1,0,0,0,2,2,1,3,1,0,0,3,1
"OTU_985",1,2,2,0,0,4,0,2,0,0,3,1,0,0,0,0,1,1,0,0,2,1,0,2,2,4,3,2,0,3,1,3,1,1,3,2,2,1,4,3,10,0,1,6,5,4,3,4,2,1,1,1,2,1,4,1,4,4,0,1,2,1,5,2,1,1,0,0,0,1,1,0,3,0,0,2,2,3,1,2,0,6,5,3,0,5,4,8,2,2,0,8
"OTU_397",3,0,0,0,1,0,0,0,0,2,3,9,18,6,4,8,4,0,0,0,1,0,1,1,1,1,0,2,0,1,0,1,0,2,2,5,0,0,4,4,3,7,1,10,11,1,8,7,1,1,0,0,1,0,1,2,3,3,1,1,13,18,119,266,48,34,12,8,8,13,3,18,13,1,38,38,42,42,26,15,8,7,6,4,4,6,5,8,7,4,10,9
"OTU_5487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5376",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0
"OTU_2587",1,0,2,3,3,2,1,3,2,3,2,0,1,0,0,0,1,1,0,0,1,2,1,2,0,3,3,4,4,9,1,3,1,0,0,0,1,1,1,0,1,0,3,0,0,0,0,3,0,1,3,1,0,4,2,4,1,2,3,4,3,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_898",1,0,0,1,0,1,0,1,1,1,0,2,2,3,2,2,2,1,0,0,0,1,1,0,0,1,0,1,3,0,1,2,1,1,2,3,0,1,1,1,1,3,1,1,3,2,1,7,2,2,1,0,2,1,2,5,3,5,3,2,6,0,2,0,0,0,0,0,0,2,1,2,0,0,0,3,5,2,5,2,1,4,4,6,4,5,9,8,5,7,8,6
"OTU_18",7,4,2,10,8,6,6,7,4,5,4,7,5,13,16,14,9,3,5,11,3,2,7,4,2,1,4,0,2,2,0,1,1,0,1,0,1,0,0,1,0,3,0,3,4,2,1,1,4,2,0,2,2,1,2,2,3,1,2,0,4,1,2,5,7,5,11,16,10,17,17,14,9,23,18,17,21,27,19,12,24,26,32,9,7,8,3,12,10,18,11,7
"OTU_7521",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
"OTU_968",4,4,3,4,5,1,3,0,4,3,0,1,2,1,3,1,3,3,4,6,3,0,0,4,2,1,3,2,2,6,3,3,0,3,4,4,2,4,5,3,4,0,2,3,4,5,2,4,1,0,1,2,1,1,1,1,5,1,3,3,5,2,0,0,0,2,1,1,0,5,2,2,4,1,2,2,1,2,3,4,2,6,2,4,3,3,5,3,4,4,5,5
"OTU_4192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,1,0,1,0,2,1,2,1,0,0,2,1
"OTU_61",56,62,60,51,32,35,40,50,57,45,35,47,43,33,32,43,50,39,20,54,77,60,72,70,67,54,45,30,30,39,35,45,16,32,25,23,9,22,29,30,43,38,48,44,25,34,20,43,14,29,31,36,58,58,60,52,58,67,51,45,50,22,15,4,7,11,10,24,26,41,31,37,40,21,34,31,26,40,53,41,27,23,35,32,39,47,37,37,38,45,40,40
"OTU_4064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,1,1,1,0,1,1,0,3,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,7,3,4,0,13,9,1,2,4,1,1,0,0,1,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,3,1,3,0,0,0,1,1,0,0,0,0,0
"OTU_3206",1,0,2,2,1,1,1,1,0,2,3,1,0,0,2,1,0,1,0,1,3,1,0,3,0,2,1,4,2,0,5,2,1,0,1,2,0,2,2,3,1,2,1,1,2,0,0,2,2,1,0,1,1,0,0,2,1,4,2,0,3,5,2,1,0,0,1,1,0,2,1,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,1,1,0,1,0,0
"OTU_3162",1,1,3,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,4,1,2,4,0,0,1,0,0,3,0,2,1,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3,5,5,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1
"OTU_4526",0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,1,2,2,1,5,4,0,0,3,0,2,0,3,4,2,2,3,2,2,0,1,0,0,0,2,2,1,0,1,1,0,0,0
"OTU_124",0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,2,1,1,1,0,0,0,1,1,0,2,0,2,6,0,80,12,62,7,88,4,3,4,5,1,0,0,0,1,0,1,4,3,0,1,0,0,1,0,3,1,1,3,2,8,4,1,1,0,0,0,1,6,2,1,3,6,3,1,3,1,2,5,1,3,0,0,1,1,1,0,0,3,0,0
"OTU_2596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
"OTU_371",0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,3,0,4,0,2,0,0,0,5,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,0,1,0,0,0,0,0,0
"OTU_5122",0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2
"OTU_1523",3,4,5,7,3,6,4,1,3,4,3,3,5,2,1,2,3,1,0,0,1,3,1,2,3,4,3,1,0,1,1,3,1,0,1,1,1,0,3,3,2,1,0,2,2,2,3,1,2,0,0,0,0,1,6,3,3,4,1,4,3,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,1,0,3,5,1,3,2,0,2,3,1
"OTU_1408",0,0,2,1,2,1,0,1,0,1,1,1,0,2,0,0,1,2,2,1,0,0,2,0,2,3,0,1,2,1,0,1,0,0,0,4,2,5,1,0,1,6,6,7,5,7,1,5,4,2,2,2,2,1,1,1,2,0,0,0,2,1,4,0,0,1,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,1,1
"OTU_4348",0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,7,0,0,2,1,1
"OTU_168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0,14,136,340,607,414,238,28,8,10,14,7,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"OTU_1013",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3,1,6,2,0,0,2,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,5,2,0,0,0,1,0,0,0,0,0,0
"OTU_1385",4,2,2,1,0,2,6,3,2,4,5,3,1,2,0,2,3,0,2,0,1,3,4,3,4,4,5,5,3,1,3,1,0,2,4,5,0,3,6,0,3,2,1,4,2,0,0,1,1,0,0,0,0,1,4,2,2,3,3,2,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1
"OTU_2142",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,1,2,0,2,0,0,1,0,0,0,3,1,0,0,2,4,1,0,2,0,1,1,2,2,0,0,1,2,0,0,1,3,1,1,4,1,1,1,0,1,0,0,2,1,1,1,2,0
"OTU_3260",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,0,0,0,1
"OTU_2772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,1,2,2,0,1,1,0,2,0,1,0,1
"OTU_6075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,1,0,0,2,3
"OTU_113",0,4,2,1,0,1,6,1,4,0,0,0,0,1,1,1,0,2,0,2,1,1,1,1,1,0,1,3,0,1,1,1,0,1,0,0,0,2,3,1,1,0,1,2,2,0,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,2,0,0,3,5,0,3,2,0,1,1,2,0,3,0,0,0,0,3,1,1,2,0,0,0,0,1
"OTU_345",0,0,1,0,1,1,0,1,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,8,1,0,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,1,0,0,0,5,3,0,2,0,0,0,1,1,3,1,3,0,1,0,0,0,0,0,1,1,0
"OTU_2652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,1,1,0,0,0,1,0,0,0,0
"OTU_16517",0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
"OTU_98",8,17,14,14,26,8,18,23,27,46,31,21,12,18,12,16,28,15,19,36,29,34,33,27,28,36,51,39,57,58,45,54,10,9,5,5,4,2,4,8,7,6,6,9,4,6,6,22,9,103,78,115,114,44,71,59,40,49,34,23,29,17,37,80,203,168,151,132,112,97,69,38,43,41,23,19,16,16,6,8,5,13,9,7,16,16,7,16,11,6,5,10
